sourceTypeID,yearID,ageID,ageFraction
11,2001,19,0.018204863609098832
11,2001,20,0.01714845606810924
11,2001,21,0.01625669228225774
11,2001,22,0.015471992858799135
11,2001,23,0.014740891282391677
11,2001,24,0.014027631464886286
11,2001,25,0.013302336453945674
11,2001,26,0.012624772441104702
11,2001,27,0.011944348743643203
11,2001,28,0.01133747527522354
11,2001,29,0.010798255406139755
11,2001,30,0.010445324158946603
11,2001,31,0.010091640568252897
11,2001,32,0.009372053366505425
11,2001,33,0.00852490929316503
11,2001,34,0.007426800057552659
11,2001,35,0.006383744600304389
11,2001,36,0.00547938541316432
11,2001,37,0.004765298548894968
11,2001,38,0.0040376354894845305
11,2001,39,0.0034437790709473943
11,2001,40,0.033075666977613154
11,2002,0,0.12358132754780342
11,2002,1,0.10713865107569505
11,2002,2,0.09079775774082155
11,2002,3,0.06835409393702456
11,2002,4,0.05074900920206571
11,2002,5,0.04100895946169464
11,2002,6,0.03712032266913829
11,2002,7,0.030947381223303247
11,2002,8,0.02545278863715684
11,2002,9,0.0227100480977666
11,2002,10,0.016808901538153297
11,2002,11,0.013808380616922019
11,2002,12,0.014631133822358719
11,2002,13,0.016077402825527713
11,2002,14,0.015819322115172375
11,2002,15,0.019630917838143597
11,2002,16,0.025780299549395338
11,2002,17,0.022791312730756214
11,2002,18,0.0175439781567342
11,2002,19,0.016496125218024002
11,2002,20,0.01552729467018133
11,2002,21,0.014626263454956833
11,2002,22,0.013865660521981408
11,2002,23,0.013196374774329488
11,2002,24,0.01257280354720152
11,2002,25,0.011964449803286823
11,2002,26,0.011345830901454627
11,2002,27,0.010767922931927196
11,2002,28,0.010187575715469813
11,2002,29,0.009669961232270142
11,2002,30,0.009210049860513297
11,2002,31,0.00890902826984241
11,2002,32,0.008607364339680025
11,2002,33,0.007993612595862372
11,2002,34,0.007271065773570313
11,2002,35,0.006334465260753548
11,2002,36,0.005444822225808519
11,2002,37,0.004673476331202199
11,2002,38,0.004064417737490152
11,2002,39,0.0034437790709473943
11,2002,40,0.033075666977613154
11,2003,0,0.1373610933545772
11,2003,1,0.11315716393708024
11,2003,2,0.09553841452904611
11,2003,3,0.07693287929179177
11,2003,4,0.05791636792856428
11,2003,5,0.04299959241806348
11,2003,6,0.03474686417473173
11,2003,7,0.03145203318270116
11,2003,8,0.026221697604699137
11,2003,9,0.021566131881450696
11,2003,10,0.01924221321419556
11,2003,11,0.014242167885636559
11,2003,12,0.011699832220668852
11,2003,13,0.012396957304647774
11,2003,14,0.013622381718055408
11,2003,15,0.013403707098745561
11,2003,16,0.01663327809432808
11,2003,17,0.021843651606280268
11,2003,18,0.019311068297658593
11,2003,19,0.014864999227036702
11,2003,20,0.013977160848927564
11,2003,21,0.013156271110695145
11,2003,22,0.01239282771037647
11,2003,23,0.011748369280884801
11,2003,24,0.011181283795337945
11,2003,25,0.010652932133612793
11,2003,26,0.010137474189585402
11,2003,27,0.009613318536547061
11,2003,28,0.009123657332666199
11,2003,29,0.008631929282066951
11,2003,30,0.008193354771034661
11,2003,31,0.007803672103832575
11,2003,32,0.007548616857573708
11,2003,33,0.007293017085765201
11,2003,34,0.006772984859468842
11,2003,35,0.00616077093699131
11,2003,36,0.005367189198280032
11,2003,37,0.004613394962676833
11,2003,38,0.003959833985156959
11,2003,39,0.0034437790709473943
11,2003,40,0.033075666977613154
11,2004,0,0.11448091871650179
11,2004,1,0.12892014239544874
11,2004,2,0.10347590237747317
11,2004,3,0.08308761040006503
11,2004,4,0.06690679528550146
11,2004,5,0.05036855500156482
11,2004,6,0.03739577152342538
11,2004,7,0.030218566728514203
11,2004,8,0.0273531328913632
11,2004,9,0.0228044225727402
11,2004,10,0.018755580870391565
11,2004,11,0.01673452386238711
11,2004,12,0.012386090710503086
11,2004,13,0.010175081466735519
11,2004,14,0.010781360876819579
11,2004,15,0.011847086242011121
11,2004,16,0.011656907470810933
11,2004,17,0.014465599449306471
11,2004,18,0.018996949272025755
11,2004,19,0.01679440527603407
11,2004,20,0.012927754240072175
11,2004,21,0.012155626462820332
11,2004,22,0.011441716906705677
11,2004,23,0.010777767145960664
11,2004,24,0.010217296082053826
11,2004,25,0.009724114491485412
11,2004,26,0.00926461879019009
11,2004,27,0.008816336429263162
11,2004,28,0.008360489828837378
11,2004,29,0.007934642356882916
11,2004,30,0.0075069973360941625
11,2004,31,0.00712557888017156
11,2004,32,0.006786680553772622
11,2004,33,0.006564864855995514
11,2004,34,0.006342575382227672
11,2004,35,0.005890314428548219
11,2004,36,0.005357885363771654
11,2004,37,0.004667724576063106
11,2004,38,0.004012166450900141
11,2004,39,0.0034437790709473943
11,2004,40,0.033075666977613154
11,2005,0,0.12584802803605538
11,2005,1,0.10639700032464841
11,2005,2,0.11661058746195564
11,2005,3,0.08881686027428544
11,2005,4,0.07131691172707556
11,2005,5,0.05742837022333091
11,2005,6,0.0432330296732315
11,2005,7,0.032098050716745916
11,2005,8,0.025937620342921977
11,2005,9,0.023478128286441302
11,2005,10,0.019573810709007215
11,2005,11,0.016098551720962362
11,2005,12,0.014363812934123352
11,2005,13,0.010631398896533613
11,2005,14,0.008733617789255355
11,2005,15,0.009254013633596923
11,2005,16,0.010168763211250133
11,2005,17,0.010005523832297192
11,2005,18,0.012416326403579606
11,2005,19,0.016305742946291946
11,2005,20,0.014415210861265813
11,2005,21,0.011096328237463579
11,2005,22,0.010433590363842183
11,2005,23,0.00982081737442653
11,2005,24,0.009250926578118435
11,2005,25,0.008769855205185544
11,2005,26,0.00834654062987574
11,2005,27,0.007952139746368115
11,2005,28,0.00756736361513241
11,2005,29,0.007176094801275017
11,2005,30,0.006810575342054019
11,2005,31,0.0064435129417881555
11,2005,32,0.006116128463719622
11,2005,33,0.005825240466752707
11,2005,34,0.005634848655803078
11,2005,35,0.005444049961491584
11,2005,36,0.005055858404398735
11,2005,37,0.004598856089813105
11,2005,38,0.004006467069075415
11,2005,39,0.0034437790709473943
11,2005,40,0.033075666977613154
11,2006,0,0.12413614430563652
11,2006,1,0.11761071647641821
11,2006,2,0.09664027333184666
11,2006,3,0.1002332740932312
11,2006,4,0.07634294578276453
11,2006,5,0.061300795456460444
11,2006,6,0.049362833122142145
11,2006,7,0.03716115030035842
11,2006,8,0.027590026243382748
11,2006,9,0.022294807175797973
11,2006,10,0.02018074658467707
11,2006,11,0.01682476563009711
11,2006,12,0.013837588955734425
11,2006,13,0.01234648911978954
11,2006,14,0.009138267417678366
11,2006,15,0.007507023902776767
11,2006,16,0.007954338964084031
11,2006,17,0.008740617907754234
11,2006,18,0.008600301944066444
11,2006,19,0.010672526759897114
11,2006,20,0.014015699532768931
11,2006,21,0.012390668101418006
11,2006,22,0.009537900981481193
11,2006,23,0.008968247619334272
11,2006,24,0.008441535392111748
11,2006,25,0.007951682769342853
11,2006,26,0.007538175478033889
11,2006,27,0.007174313278880554
11,2006,28,0.006835303929128649
11,2006,29,0.006504567539705262
11,2006,30,0.006168250289768958
11,2006,31,0.005854066134302318
11,2006,32,0.00553855564996659
11,2006,33,0.005257150641296922
11,2006,34,0.005007116373377954
11,2006,35,0.0048434643066341525
11,2006,36,0.004679462251260575
11,2006,37,0.004345789600470152
11,2006,38,0.003952970607562624
11,2006,39,0.0034437790709473943
11,2006,40,0.033075666977613154
11,2007,0,0.11396756250098275
11,2007,1,0.11655300789771558
11,2007,2,0.10763837290952057
11,2007,3,0.08419178457172415
11,2007,4,0.08732200748196858
11,2007,5,0.06650900552928336
11,2007,6,0.05340448111287632
11,2007,7,0.04300427890350807
11,2007,8,0.032374321707695886
11,2007,9,0.024036079359415118
11,2007,10,0.019422955535921094
11,2007,11,0.017581216461248036
11,2007,12,0.01465752509188414
11,2007,13,0.0120551338547296
11,2007,14,0.010756108105656722
11,2007,15,0.00796114209475208
11,2007,16,0.006540025005243248
11,2007,17,0.006929723453469611
11,2007,18,0.007614720546147229
11,2007,19,0.007492477640393177
11,2007,20,0.00929777778500691
11,2007,21,0.012210310865575289
11,2007,22,0.01079459609818282
11,2007,23,0.0083092984864658
11,2007,24,0.007813026783896294
11,2007,25,0.007354161597624322
11,2007,26,0.006927408038960353
11,2007,27,0.006567165656854403
11,2007,28,0.006250173432686421
11,2007,29,0.005954832670643955
11,2007,30,0.005666699186196176
11,2007,31,0.005373703718011052
11,2007,32,0.005099990356856019
11,2007,33,0.004825121479914548
11,2007,34,0.004579964928036956
11,2007,35,0.0043621381778133125
11,2007,36,0.00421956662515547
11,2007,37,0.004076690039881225
11,2007,38,0.0037859982595429198
11,2007,39,0.0034437790709473943
11,2007,40,0.033075666977613154
11,2008,0,0.08227182684824003
11,2008,1,0.10862868193900875
11,2008,2,0.10931664728289522
11,2008,3,0.09790885977857729
11,2008,4,0.07658162397105038
11,2008,5,0.07942890793058521
11,2008,6,0.06049720465805304
11,2008,7,0.048577208990153324
11,2008,8,0.039117089081566025
11,2008,9,0.02944798144559791
11,2008,10,0.02186343927504223
11,2008,11,0.017667299670352715
11,2008,12,0.015992037172392073
11,2008,13,0.013332620231273394
11,2008,14,0.010965461089660995
11,2008,15,0.00978385543219997
11,2008,16,0.007241528205170728
11,2008,17,0.005948867143820697
11,2008,18,0.006303340749769002
11,2008,19,0.006926420501352318
11,2008,20,0.006815227094039862
11,2008,21,0.008457345143334127
11,2008,22,0.011106612405513071
11,2008,23,0.00981886444859265
11,2008,24,0.007558214535072178
11,2008,25,0.007106801507409392
11,2008,26,0.006689413486411507
11,2008,27,0.006301234498711201
11,2008,28,0.005973554699150502
11,2008,29,0.005685215640495243
11,2008,30,0.00541657094908687
11,2008,31,0.005154482070137412
11,2008,32,0.004887970675161343
11,2008,33,0.004638998467305189
11,2008,34,0.004388975188358871
11,2008,35,0.004165978520612845
11,2008,36,0.0039678412934496055
11,2008,37,0.003838156899226423
11,2008,38,0.0037081950326098064
11,2008,39,0.0034437790709473943
11,2008,40,0.033075666977613154
11,2009,0,0.06551818154126739
11,2009,1,0.07997186766078186
11,2009,2,0.10394372064256387
11,2009,3,0.10152173194365849
11,2009,4,0.0909273849833128
11,2009,5,0.0711209041134375
11,2009,6,0.0737651636380321
11,2009,7,0.05618339812102589
11,2009,8,0.04511336873677428
11,2009,9,0.036327810949081024
11,2009,10,0.027348167089083348
11,2009,11,0.020304447345434386
11,2009,12,0.01640751747923042
11,2009,13,0.014851711342749681
11,2009,14,0.012381926207079959
11,2009,15,0.010183559370434027
11,2009,16,0.009086209265651513
11,2009,17,0.006725164609111306
11,2009,18,0.005524678008251602
11,2009,19,0.00585387581772523
11,2009,20,0.006432526385737633
11,2009,21,0.006329261610136569
11,2009,22,0.007854287314536768
11,2009,23,0.010314646505968684
11,2009,24,0.009118721919356499
11,2009,25,0.007019269396526901
11,2009,26,0.006600045016444573
11,2009,27,0.006212419202322102
11,2009,28,0.0058519196462467355
11,2009,29,0.005547605337671622
11,2009,30,0.005279826542481372
11,2009,31,0.00503033779616958
11,2009,32,0.0047869373845028556
11,2009,33,0.004539429806404422
11,2009,34,0.00430821077225125
11,2009,35,0.004076015611795672
11,2009,36,0.003868919911563663
11,2009,37,0.003684911028432719
11,2009,38,0.0035644738982031307
11,2009,39,0.0034437790709473943
11,2009,40,0.033075666977613154
11,2010,0,0.030678093008224962
11,2010,1,0.06630496709157316
11,2010,2,0.07964833611523418
11,2010,3,0.10042413958604621
11,2010,4,0.0980841565281409
11,2010,5,0.08784853789609139
11,2010,6,0.06871271249265368
11,2010,7,0.07126743992757134
11,2010,8,0.054280998064714626
11,2010,9,0.04358580634333674
11,2010,10,0.035097732185102114
11,2010,11,0.026422143381418895
11,2010,12,0.019616927728326666
11,2010,13,0.015851950329590473
11,2010,14,0.014348824940422047
11,2010,15,0.011962667769950162
11,2010,16,0.00983873874507176
11,2010,17,0.008778545633461247
11,2010,18,0.006497446877362981
11,2010,19,0.005337609531500766
11,2010,20,0.005655660803895324
11,2010,21,0.00621471802589923
11,2010,22,0.006114949729628837
11,2010,23,0.007588337602140831
11,2010,24,0.009965387999042835
11,2010,25,0.00880995737620317
11,2010,26,0.006781593178751657
11,2010,27,0.006376564224941448
11,2010,28,0.006002063613959681
11,2010,29,0.0056537707520315965
11,2010,30,0.005359760682858898
11,2010,31,0.005101049021627032
11,2010,32,0.004860008087804767
11,2010,33,0.00462484933260246
11,2010,34,0.004385722479872382
11,2010,35,0.004162332636595819
11,2010,36,0.003937999716188376
11,2010,37,0.003737916380600513
11,2010,38,0.0035601381310003182
11,2010,39,0.0034437790709473943
11,2010,40,0.033075666977613154
11,2011,0,0.03493404363704729
11,2011,1,0.029675414478543802
11,2011,2,0.06413786475910052
11,2011,3,0.07704512096342658
11,2011,4,0.09714189096004339
11,2011,5,0.09487838758330178
11,2011,6,0.08497730848855693
11,2011,7,0.06646691574400744
11,2011,8,0.06893814482237821
11,2011,9,0.05250688546538969
11,2011,10,0.04216125390431819
11,2011,11,0.03395060278259766
11,2011,12,0.02555856571804839
11,2011,13,0.018975770787892764
11,2011,14,0.015333847387377239
11,2011,15,0.013879849939594666
11,2011,16,0.011571681598566497
11,2011,17,0.009517170774853376
11,2011,18,0.008491628867606928
11,2011,19,0.006285085226333071
11,2011,20,0.0051631558431433295
11,2011,21,0.005470811971938764
11,2011,22,0.006011597045370192
11,2011,23,0.005915089562233992
11,2011,24,0.0073403214302230095
11,2011,25,0.009639680642203425
11,2011,26,0.008522013953313201
11,2011,27,0.00655994452948446
11,2011,28,0.006168153485728693
11,2011,29,0.005805893000685759
11,2011,30,0.005468983694267558
11,2011,31,0.005184583009347998
11,2011,32,0.004934327044108245
11,2011,33,0.004701164258678486
11,2011,34,0.004473691399559898
11,2011,35,0.004242380135661838
11,2011,36,0.004026291534986703
11,2011,37,0.003809290680582611
11,2011,38,0.0036157468409369225
11,2011,39,0.0034437790709473943
11,2011,40,0.033075666977613154
11,2012,0,0.04663965947891938
11,2012,1,0.034965689597332324
11,2012,2,0.029198902207865054
11,2012,3,0.06108742630957872
11,2012,4,0.07338079833300179
11,2012,5,0.0925217521029339
11,2012,6,0.09036589721646662
11,2012,7,0.0809357192595264
11,2012,8,0.06330569305881785
11,2012,9,0.06565939371278982
11,2012,10,0.050009613174190566
11,2012,11,0.04015602938001194
11,2012,12,0.03233588372739827
11,2012,13,0.024342978419718244
11,2012,14,0.018073266773789502
11,2012,15,0.014604556800966706
11,2012,16,0.013219713138253528
11,2012,17,0.011021322866754666
11,2012,18,0.009064526235942507
11,2012,19,0.00808776015097438
11,2012,20,0.005986161149348081
11,2012,21,0.004917591865321217
11,2012,22,0.005210615980560122
11,2012,23,0.005725680953062145
11,2012,24,0.0056337632843580995
11,2012,25,0.006991210391166015
11,2012,26,0.009181210507535467
11,2012,27,0.00811670007578943
11,2012,28,0.006247947990550085
11,2012,29,0.005874791218601605
11,2012,30,0.005529760130865348
11,2012,31,0.005208874507816325
11,2012,32,0.004938000152811959
11,2012,33,0.004699646563644746
11,2012,34,0.004477573185220628
11,2012,35,0.0042609191130027774
11,2012,36,0.0040406091911732766
11,2012,37,0.003834797935582753
11,2012,38,0.003628117809797295
11,2012,39,0.0034437790709473943
11,2012,40,0.033075666977613154
11,2013,0,0.04835919335171311
11,2013,1,0.0469845847515115
11,2013,2,0.03451197990100938
11,2013,3,0.027715350408488024
11,2013,4,0.057983694587747193
11,2013,5,0.06965244936211958
11,2013,6,0.08782088715649564
11,2013,7,0.08577455518340671
11,2013,8,0.07682350460224324
11,2013,9,0.060089225870486464
11,2013,10,0.062323350627369004
11,2013,11,0.04746869882626774
11,2013,12,0.0381157626150725
11,2013,13,0.030692946733697477
11,2013,14,0.023106147534448188
11,2013,15,0.01715499050764977
11,2013,16,0.013862521554678755
11,2013,17,0.01254804071407759
11,2013,18,0.010461346514852036
11,2013,19,0.008603971604206779
11,2013,20,0.007676833952073704
11,2013,21,0.005682013036997302
11,2013,22,0.004667736584555545
11,2013,23,0.004945873430547108
11,2013,24,0.005434768939585452
11,2013,25,0.005347521098777179
11,2013,26,0.006635999427956625
11,2013,27,0.008714729773004278
11,2013,28,0.007704303436061591
11,2013,29,0.0059304990611884255
11,2013,30,0.005576302640162437
11,2013,31,0.0052488020346974406
11,2013,32,0.004944220089379912
11,2013,33,0.0046871084381103975
11,2013,34,0.004460865216526736
11,2013,35,0.004250075025798247
11,2013,36,0.0040444287889954845
11,2013,37,0.0038353124448857563
11,2013,38,0.003639958124595007
11,2013,39,0.0034437790709473943
11,2013,40,0.033075666977613154
11,2014,0,0.051301468398424276
11,2014,1,0.04824744464132434
11,2014,2,0.04602771383208728
11,2014,3,0.03265191931969442
11,2014,4,0.026221603057401933
11,2014,5,0.05485861843320769
11,2014,6,0.06589846842554287
11,2014,7,0.0830877031940158
11,2014,8,0.08115165350917673
11,2014,9,0.072683025994373
11,2014,10,0.05685065449946901
11,2014,11,0.05896437528396625
11,2014,12,0.04491032335306779
11,2014,13,0.036061474336003686
11,2014,14,0.02903871879692791
11,2014,15,0.021860817280879633
11,2014,16,0.01623040404898236
11,2014,17,0.013115386715638102
11,2014,18,0.011871751723468573
11,2014,19,0.009897521630514272
11,2014,20,0.008140251778255902
11,2014,21,0.007263083398085977
11,2014,22,0.005375774893369047
11,2014,23,0.004416164157878764
11,2014,24,0.0046793109840453165
11,2014,25,0.005141857075987944
11,2014,26,0.00505931134894238
11,2014,27,0.0062783463735902115
11,2014,28,0.008245041837830815
11,2014,29,0.00728907236052048
11,2014,30,0.00561086860104604
11,2014,31,0.005275762413118886
11,2014,32,0.004965912771668828
11,2014,33,0.004677746566228085
11,2014,34,0.004434492206556023
11,2014,35,0.00422044258781731
11,2014,36,0.004021013139087757
11,2014,37,0.0038264504025937534
11,2014,38,0.003628604580649912
11,2014,39,0.0034437790709473943
11,2014,40,0.033075666977613154
11,2015,0,0.05001775334676789
11,2015,1,0.05024091111749462
11,2015,2,0.04673898903448554
11,2015,3,0.043683259437782444
11,2015,4,0.03098876143777913
11,2015,5,0.024885983250421434
11,2015,6,0.05206438229439426
11,2015,7,0.06254189584360045
11,2015,8,0.07885559073180845
11,2015,9,0.07701813929736363
11,2015,10,0.06898086150610508
11,2015,11,0.053954916174569593
11,2015,12,0.05596098794633229
11,2015,13,0.042622775076006224
11,2015,14,0.03422465225440685
11,2015,15,0.027559606868092917
11,2015,16,0.020747316339492533
11,2015,17,0.015403693164203279
11,2015,18,0.01244734334489678
11,2015,19,0.011267055252604932
11,2015,20,0.009393383262388052
11,2015,21,0.007725621279173952
11,2015,22,0.006893132767808288
11,2015,23,0.005101954728202654
11,2015,24,0.004191223155973869
11,2015,25,0.004440967430497859
11,2015,26,0.004879953598076687
11,2015,27,0.004801611943996949
11,2015,28,0.005958555690296432
11,2015,29,0.007825076847062087
11,2015,30,0.00691779790069482
11,2015,31,0.005325073961310577
11,2015,32,0.005007037729341427
11,2015,33,0.004712970502744842
11,2015,34,0.004439482249230982
11,2015,35,0.004208618246330292
11,2015,36,0.004005471408884521
11,2015,37,0.0038162000415489397
11,2015,38,0.0036315474892677844
11,2015,39,0.0034437790709473943
11,2015,40,0.033075666977613154
11,2016,0,0.04965305882916795
11,2016,1,0.04961399480596399
11,2016,2,0.049068102519778126
11,2016,3,0.044322358732982146
11,2016,4,0.04142462527833973
11,2016,5,0.029386492191271617
11,2016,6,0.023599257837102657
11,2016,7,0.04937240842066714
11,2016,8,0.0593081818725132
11,2016,9,0.07477838147406618
11,2016,10,0.07303593239234688
11,2016,11,0.06541421943516636
11,2016,12,0.051165186400783366
11,2016,13,0.05306753717528149
11,2016,14,0.04041897151513217
11,2016,15,0.032455072592078346
11,2016,16,0.026134642226851315
11,2016,17,0.019674579720107385
11,2016,18,0.014607247670324262
11,2016,19,0.011803755647552462
11,2016,20,0.01068449436470319
11,2016,21,0.008907700086592387
11,2016,22,0.007326169415108585
11,2016,23,0.006536724670070867
11,2016,24,0.004838158971013453
11,2016,25,0.003974516712740897
11,2016,26,0.004211348183987245
11,2016,27,0.004627636692447153
11,2016,28,0.00455334560050498
11,2016,29,0.00565046999742628
11,2016,30,0.007420483176815902
11,2016,31,0.006560114496463231
11,2016,32,0.005049741908385824
11,2016,33,0.004748149860800724
11,2016,34,0.004469287321193938
11,2016,35,0.004209939722739389
11,2016,36,0.003991012500342418
11,2016,37,0.0037983693310464054
11,2016,38,0.00361888420157983
11,2016,39,0.0034437790709473943
11,2016,40,0.033075666977613154
11,2017,0,0.04605307172887183
11,2017,1,0.04968167487771331
11,2017,2,0.048792352847132375
11,2017,3,0.04669386888764719
11,2017,4,0.04217775432486899
11,2017,5,0.03942023247830563
11,2017,6,0.02796458004024091
11,2017,7,0.022457371204494637
11,2017,8,0.04698345757697108
11,2017,9,0.05643846985338177
11,2017,10,0.07116012225356583
11,2017,11,0.06950197980380092
11,2017,12,0.06224905326863439
11,2017,13,0.04868947919953037
11,2017,14,0.05049978599237239
11,2017,15,0.03846323629911724
11,2017,16,0.030884683648551042
11,2017,17,0.024870077117055602
11,2017,18,0.018722594301425203
11,2017,19,0.013900452997342883
11,2017,20,0.011232612676143916
11,2017,21,0.010167508940411423
11,2017,22,0.008476687327995388
11,2017,23,0.00697168141822152
11,2017,24,0.006220435331071999
11,2017,25,0.0046040570279540895
11,2017,26,0.003782203595375771
11,2017,27,0.004007575902413097
11,2017,28,0.004403721718054176
11,2017,29,0.004333025186846454
11,2017,30,0.005377063885589621
11,2017,31,0.007061432528822784
11,2017,32,0.006242693398702881
11,2017,33,0.004805402266286727
11,2017,34,0.004518403503671902
11,2017,35,0.004253034147835964
11,2017,36,0.004006235472936386
11,2017,37,0.0037979013794765173
11,2017,38,0.0036145795426051567
11,2017,39,0.0034437790709473943
11,2017,40,0.033075666977613154
11,2018,0,0.04431983854516645
11,2018,1,0.046611134136216856
11,2018,2,0.04925132855513006
11,2018,3,0.046486757383079766
11,2018,4,0.04448743396003695
11,2018,5,0.04018471863600003
11,2018,6,0.03755749955911846
11,2018,7,0.026643157621605712
11,2018,8,0.021396185629927386
11,2018,9,0.04476335538171734
11,2018,10,0.05377157883466606
11,2018,11,0.06779758970825835
11,2018,12,0.06621778947074114
11,2018,13,0.05930758323749396
11,2018,14,0.04638873814992863
11,2018,15,0.04811351184789205
11,2018,16,0.03664571866257742
11,2018,17,0.02942527949429598
11,2018,18,0.023694883206493295
11,2018,19,0.01783788839556963
11,2018,20,0.013243609415960965
11,2018,21,0.010701834375997147
11,2018,22,0.009687061181033173
11,2018,23,0.00807613586715311
11,2018,24,0.006642246383360288
11,2018,25,0.005926499533160585
11,2018,26,0.004386499695444884
11,2018,27,0.0036034819467418307
11,2018,28,0.003818205354021262
11,2018,29,0.004195632128898324
11,2018,30,0.004128275940197798
11,2018,31,0.005122981205028981
11,2018,32,0.006727758485522628
11,2018,33,0.005947705806375787
11,2018,34,0.004578330853730866
11,2018,35,0.004304894415896335
11,2018,36,0.0040520646180223635
11,2018,37,0.003816927975544552
11,2018,38,0.0036184383534331463
11,2018,39,0.0034437790709473943
11,2018,40,0.033075666977613154
11,2019,0,0.04533871805030834
11,2019,1,0.04491964072870915
11,2019,2,0.04623370079481988
11,2019,3,0.046874006652453434
11,2019,4,0.04424287650524952
11,2019,5,0.04234005941630626
11,2019,6,0.03824503097650459
